Langage,Nom,Type,Déjà_connu,Maîtrise,À_travailler,Objectif_personnel,Étoiles,Date,Description
Python,claude-howto,Autre,,,oui,,2390,2026-04,Pas de description
Python,VibeVoice,Autre,,,oui,,3863,2026-04,Pas de description
Python,hermes-agent,Autre,,,oui,,1907,2026-04,Pas de description
Python,agent-lightning,Autre,,,oui,,130,2026-04,Pas de description
Python,PaddleOCR,Autre,,,oui,,439,2026-04,Pas de description
Python,sherlock,Autre,,,oui,,865,2026-04,Pas de description
Python,ChatDev,Autre,,,oui,,84,2026-04,Pas de description
Python,hackingtool,Autre,,,oui,,309,2026-04,Pas de description
Python,timesfm,Autre,,,oui,,495,2026-04,Pas de description
Python,OpenBB,Autre,,,oui,,506,2026-04,Pas de description
Python,cai,Autre,,,oui,,30,2026-04,Pas de description
Python,khoj,Autre,,,oui,,43,2026-04,Pas de description
Python,Deep-Live-Cam,Autre,,,oui,,849,2026-04,Pas de description
Python,Matrix-Game,Autre,,,oui,,9,2026-04,Pas de description
Python,IMSI-catcher,Autre,,,oui,,29,2026-04,Pas de description
Python,awesome-claude-skills,Autre,,,oui,,374,2026-04,Pas de description
Jupyter,ai-agents-for-beginners,Autre,,,oui,,111,2026-04,Pas de description
Jupyter,handson-ml3,Autre,,,oui,,18,2026-04,Pas de description
Jupyter,cookbook,Autre,,,oui,,8,2026-04,Pas de description
Jupyter,prompt-eng-interactive-tutorial,Autre,,,oui,,47,2026-04,Pas de description
Jupyter,handson-mlp,Autre,,,oui,,8,2026-04,Pas de description
Jupyter,ai-engineering-hub,Autre,,,oui,,50,2026-04,Pas de description
Jupyter,introtodeeplearning,Autre,,,oui,,10,2026-04,Pas de description
Jupyter,nn-zero-to-hero,Autre,,,oui,,10,2026-04,Pas de description
Jupyter,Qwen3-VL,Autre,,,oui,,18,2026-04,Pas de description
Jupyter,agents,Autre,,,oui,,14,2026-04,Pas de description
Jupyter,mml-book.github.io,Autre,,,oui,,4,2026-04,Pas de description
Jupyter,generative-ai-for-beginners,Autre,,,oui,,55,2026-04,Pas de description
Jupyter,data-engineering-zoomcamp,Autre,,,oui,,28,2026-04,Pas de description
Jupyter,aliyun_acp_learning,Autre,,,oui,,4,2026-04,Pas de description
Jupyter,Made-With-ML,Autre,,,oui,,11,2026-04,Pas de description
Jupyter,sam2,Autre,,,oui,,12,2026-04,Pas de description
Jupyter,llm_engineering,Autre,,,oui,,9,2026-04,Pas de description
