Langage,Nom,Type,Déjà_connu,Maîtrise,À_travailler,Objectif_personnel,Étoiles,Date,Description
Python,TrendRadar,ML,,,oui,,690,2025-12,🎯 告别信息过载，AI 助你看懂新闻资讯热点，简单的舆情监控分析 - 多平台热点聚合+基于 MCP 的AI分析工具。监控35个平台（抖音、知乎、B站、华尔街见闻、财联社等），智能筛选+自动推送+AI对话分析（用自然语言深度挖掘新闻：趋势追踪、情感分析、相似检索等13种工具）。支持企业微信/个人微信/飞书/钉钉/Telegram/邮件/ntfy/bark/slack 推送，30秒网页部署，1分钟手机通知，无需编程。支持Docker部署⭐ 让算法为你服务，用AI理解热点
Python,cursor-free-vip,ML,,,oui,,118,2025-12,[Support 0.49.x]（Reset Cursor AI MachineID & Bypass Higher Token Limit） Cursor Ai ，自动重置机器ID ， 免费升级使用Pro功能: You've reached your trial request limit. / Too many free trial accounts used on this machine. Please upgrade to pro. We have this limit in place to prevent abuse. Please let us know if you believe this is a mistake.
Python,LightRAG,NLP,,,oui,,65,2025-12,"[EMNLP2025] ""LightRAG: Simple and Fast Retrieval-Augmented Generation"""
Python,verl,NLP,,,oui,,65,2025-12,verl: Volcano Engine Reinforcement Learning for LLMs
Python,Memori,ML,,,oui,,242,2025-12,"Open-Source Memory Engine for LLMs, AI Agents & Multi-Agent Systems"
Python,call-center-ai,ML,,,oui,,177,2025-12,"Send a phone call from AI agent, in an API call. Or, directly call the bot from the configured phone number!"
Python,WSABuilds,Autre,,,oui,,79,2025-12,Run Windows Subsystem For Android on your Windows 10 and Windows 11 PC using prebuilt binaries with Google Play Store (MindTheGapps) and/or Magisk or KernelSU (root solutions) built in.
Python,n8n-workflows,Autre,,,oui,,262,2025-12,all of the workflows of n8n i could find (also from the site itself)
Python,OpCore-Simplify,Autre,,,oui,,235,2025-12,A tool designed to simplify the creation of OpenCore EFI
Python,MineContext,ML,,,oui,,57,2025-12,MineContext is your proactive context-aware AI partner（Context-Engineering+ChatGPT Pulse）
Python,adk-python,ML,,,oui,,56,2025-12,"An open-source, code-first Python toolkit for building, evaluating, and deploying sophisticated AI agents with flexibility and control."
Python,SurfSense,Autre,,,oui,,21,2025-12,"Open source alternative to NotebookLM, Perplexity, and Glean. Connects to search engines, Slack, Linear, Jira, ClickUp, Notion, YouTube, GitHub, Discord, and more. Join our Discord: https://discord.gg/ejRNvftDp9"
Python,RLinf,ML,,,oui,,7,2025-12,"RLinf is a flexible and scalable open-source infrastructure designed for post-training foundation models (LLMs, VLMs, VLAs) via reinforcement learning."
Python,tinker-cookbook,ML,,,oui,,9,2025-12,Post-training with Tinker
Python,googlesans-code,Autre,,,oui,,7,2025-12,The Google Sans Code font family
Python,AP2,ML,,,oui,,4,2025-12,Building a Secure and Interoperable Future for AI-Driven Payments.
Python,PythonRobotics,NLP,,,oui,,26,2025-12,Python sample codes and textbook for robotics algorithms.
Jupyter,ai-agents-for-beginners,ML,,,oui,,44,2025-12,12 Lessons to Get Started Building AI Agents
Jupyter,Python-100-Days,Autre,,,oui,,58,2025-12,Python - 100天从新手到大师
Jupyter,cookbook,ML,,,oui,,3,2025-12,Open-source AI cookbook
Jupyter,community,Autre,,,oui,,3,2025-12,Kubernetes community content
Jupyter,deep-learning-with-python-notebooks,ML,,,oui,,3,2025-12,"Jupyter notebooks for the code samples of the book ""Deep Learning with Python"""
Jupyter,AI-Tutorial-Codes-Included,ML,,,oui,,15,2025-12,Codes/Notebooks for AI Projects
Jupyter,Complete-Python-3-Bootcamp,Autre,,,oui,,2,2025-12,Course Files for Complete Python 3 Bootcamp Course on Udemy
Jupyter,agents-towards-production,ML,,,oui,,27,2025-12,"This repository delivers end-to-end, code-first tutorials covering every layer of production-grade GenAI agents, guiding you from spark to scale with proven patterns and reusable blueprints for real-world launches."
Jupyter,sam2,ML,,,oui,,9,2025-12,"The repository provides code for running inference with the Meta Segment Anything Model 2 (SAM 2), links for downloading the trained model checkpoints, and example notebooks that show how to use the model."
Jupyter,mujoco_playground,Autre,,,oui,,1,2025-12,An open-source library for GPU-accelerated robot learning and sim-to-real transfer.
Jupyter,BLIP,ML,,,oui,,0,2025-12,PyTorch code for BLIP: Bootstrapping Language-Image Pre-training for Unified Vision-Language Understanding and Generation
Jupyter,generative-ai-for-beginners,ML,,,oui,,47,2025-12,"21 Lessons, Get Started Building with Generative AI"
Jupyter,llm_engineering,NLP,,,oui,,9,2025-12,Repo to accompany my mastering LLM engineering course
Jupyter,llm-app,Data,,,oui,,19,2025-12,"Ready-to-run cloud templates for RAG, AI pipelines, and enterprise search with live data. 🐳Docker-friendly.⚡Always in sync with Sharepoint, Google Drive, S3, Kafka, PostgreSQL, real-time data APIs, and more."
Jupyter,llm-cookbook,NLP,,,oui,,10,2025-12,面向开发者的 LLM 入门教程，吴恩达大模型系列课程中文版
Jupyter,Qwen3-VL,NLP,,,oui,,27,2025-12,"Qwen3-VL is the multimodal large language model series developed by Qwen team, Alibaba Cloud."
