Langage,Nom,Type,Déjà_connu,Maîtrise,À_travailler,Objectif_personnel,Étoiles,Date,Description
Python,markitdown,Autre,,,oui,,2798,2026-06,Pas de description
Python,hermes-webui,Autre,,,oui,,357,2026-06,Pas de description
Python,MoneyPrinterTurbo,Autre,,,oui,,1937,2026-06,Pas de description
Python,Scrapling,Autre,,,oui,,606,2026-06,Pas de description
Python,heretic,Autre,,,oui,,241,2026-06,Pas de description
Python,TradingAgents,Autre,,,oui,,284,2026-06,Pas de description
Python,VoxCPM,Autre,,,oui,,635,2026-06,Pas de description
Python,hackingtool,Autre,,,oui,,141,2026-06,Pas de description
Python,OBLITERATUS,Autre,,,oui,,62,2026-06,Pas de description
Python,freqtrade,Autre,,,oui,,68,2026-06,Pas de description
Python,claude-code,Autre,,,oui,,489,2026-06,Pas de description
Python,social-auto-upload,Autre,,,oui,,286,2026-06,Pas de description
Jupyter,train-llm-from-scratch,Autre,,,oui,,626,2026-06,Pas de description
Jupyter,machine-learning-for-trading,Autre,,,oui,,82,2026-06,Pas de description
Jupyter,Hands-On-Large-Language-Models,Autre,,,oui,,49,2026-06,Pas de description
Jupyter,Virgilio,Autre,,,oui,,60,2026-06,Pas de description
Jupyter,FinRobot,Autre,,,oui,,20,2026-06,Pas de description
Jupyter,openai-cookbook,Autre,,,oui,,37,2026-06,Pas de description
Jupyter,iq-series,Autre,,,oui,,3,2026-06,Pas de description
Jupyter,FinGPT,Autre,,,oui,,27,2026-06,Pas de description
Jupyter,cube,Autre,,,oui,,35,2026-06,Pas de description
Jupyter,FinRL,Autre,,,oui,,18,2026-06,Pas de description
Jupyter,data-engineering-zoomcamp,Autre,,,oui,,97,2026-06,Pas de description
Jupyter,zero-to-mastery-ml,Autre,,,oui,,28,2026-06,Pas de description
Jupyter,shap,Autre,,,oui,,5,2026-06,Pas de description
