Langage,Nom,Type,Déjà_connu,Maîtrise,À_travailler,Objectif_personnel,Étoiles,Date,Description
Python,TradingAgents,Autre,,,oui,,2023,2026-05,Pas de description
Python,public-apis,Autre,,,oui,,322,2026-05,Pas de description
Python,maigret,Autre,,,oui,,730,2026-05,Pas de description
Python,GhostTrack,Autre,,,oui,,841,2026-05,Pas de description
Python,free-programming-books,Autre,,,oui,,442,2026-05,Pas de description
Python,CorridorKey,Autre,,,oui,,358,2026-05,Pas de description
Python,langextract,Autre,,,oui,,86,2026-05,Pas de description
Python,VibeVoice,Autre,,,oui,,561,2026-05,Pas de description
Python,awesome-codex-skills,Autre,,,oui,,567,2026-05,Pas de description
Python,TradingAgents-CN,Autre,,,oui,,79,2026-05,Pas de description
Jupyter,Nemotron,Autre,,,oui,,8,2026-05,Pas de description
Jupyter,PythonDataScienceHandbook,Autre,,,oui,,173,2026-05,Pas de description
Jupyter,oracle-ai-developer-hub,Autre,,,oui,,5,2026-05,Pas de description
Jupyter,openai-cookbook,Autre,,,oui,,55,2026-05,Pas de description
Jupyter,ai-engineering-hub,Autre,,,oui,,64,2026-05,Pas de description
Jupyter,handson-ml3,Autre,,,oui,,20,2026-05,Pas de description
Jupyter,RAG_Techniques,Autre,,,oui,,23,2026-05,Pas de description
Jupyter,agents-towards-production,Autre,,,oui,,14,2026-05,Pas de description
Jupyter,pyannote-audio,Autre,,,oui,,14,2026-05,Pas de description
Jupyter,airllm,Autre,,,oui,,51,2026-05,Pas de description
Jupyter,iq-series,Autre,,,oui,,7,2026-05,Pas de description
Jupyter,Complete-Python-3-Bootcamp,Autre,,,oui,,3,2026-05,Pas de description
Jupyter,GenerativeAIExamples,Autre,,,oui,,4,2026-05,Pas de description
Jupyter,GVHMR,Autre,,,oui,,1,2026-05,Pas de description
Jupyter,the_well,Autre,,,oui,,26,2026-05,Pas de description
Jupyter,AI-Gateway,Autre,,,oui,,0,2026-05,Pas de description
Jupyter,sfquickstarts,Autre,,,oui,,0,2026-05,Pas de description
Jupyter,agents,Autre,,,oui,,5,2026-05,Pas de description
Jupyter,training-data-analyst,Autre,,,oui,,0,2026-05,Pas de description
